index,text,location
1985,"RT @JAssettrader: WHY CAN NO ONE FIGURE OUT TRUMP? THE ANSWER IS RIGHT IN FRONT OF YOU. PURE GENIUS HES OUT SMARTED EVERYONE GO TRUMP @eric¡­","Pennsylvania - USA"
1986,"RT @umpire43: @umpire43 To shorten this Trump has billions in Properties and employs 43083 combined in NY CT Del NJ ML and CA and they are ¡­","Phoenix - AZ"
1987,"RT @ohhmar: Guy who rushed Trump on stage in Ohio is same 1 who was fightin against the confederate supporters at Stone Mountain https://t.¡­","w almani?"
1988,"Trump IS the right candidate 4 POTUS 2016. Don¡¯t leave it to chance or the GOPe. YOU MUST Get Up &amp; Go VOTE 4 Trump! https://t.co/rdo8sf17kY","California - USA"
1989,"RT HOLY SH*T! #Anonymous just leaked #Trump's personal cell!!!! Whatever you do don't call him &gt;&gt;&gt; https://t.co/9Qrm2jZ7nV #OpWhiteRose","London - England"
1990,"RT @AIIAmericanGirI: ???? BUSTED: Ben Shapiro Caught Shilling For Pro-Cruz Billionaires Against Trump #GrabGate - GotNews https://t.co/TcD8TS¡­","Austin - Texas"
1991,"RT @TRUMP_PREZ: Liberal Nazi sympathyzer George Soros and his surrogates give John Kasich campaign $700 000 - WHY? VOTE TRUMP. https://t.c¡­","New York - USA"
1992,"@LizCalcagni agree but if they screw Americas #1 choiceTRUMP it will be k-oss and pray TRUMP goes independent and screws those corrupt asses","montana"
1993,"RT @HispanicsTrump: The @GOP needs to remember this pledge goes both ways! They need to keep their promise and support Trump! #Trump2016 ht¡­","Orlando - FL"
1994,"RT @steph93065: .@Greta Trump is doing just fine without advice from @Karlrove; the guy who presided over two devastating loses. THANKS a¡­","Louisiana - USA"
1995,"RT @Campaign_Trump: @catblackfrazier @tedcruz @GovernorPerry @VaughnHillyard Nick Perry was the first one to get knocked out by Trump. http¡­","SC"
1996,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","On The Mat"
1997,"RT @FiveRights: Note lull in ISIS attacks. ISIS knows attacks in US or Europe will help elect Trump. ISIS fears Trump not Hillary. https:/¡­","Los Angeles"
1998,"More propaganda. Trump doesn't reflect try conservatives values. Principles before politics #NeverTrump #CruzCrew https://t.co/7Wamslz5ox","Ventura - Ca"
1999,"RT @wmbartlott: Funny how the facts are always ignored by the media &amp; those that caused it! Vote #Trump for Unity Jobs &amp; Security! https:/¡­","Texas"
2000,"RT @Mara3447: @realDonaldTrump Yeah Trump you took $3 000 000 for your NH campaign from the $6 000 000 FAKE FUND you set up for the vets G¡­","Chicago"
2001,"RT @HispanicsTrump: For those of you who think a Hispanic can't support Trump! All lovers of America support him! #Trump2016 https://t.co/M¡­","United States"
2002,"RT @PantanoLaw: There are only two candidates left who can mathematically win the nomination: Trump and Cruz. A vote for @JohnKasich is a¡­","Alabama"
2003,"RT @ClassySnobbb: I'm being attacked by liberals for supporting Trump but I REALLY dont care. ?? #PrimaryDay #AlwaysTrump #TrumpTrain https:¡­","TEXAS.Vote 4 TRUMP/CRUZ/CARSON"
2004,"RT @TrussElise: https://t.co/0UNpteBGia https://t.co/wNAohTrK43 ¡­ WHO OWNS YOUR CANDIDATE &amp; MEDIA? GLOBALISTS? NO 1 OWNS #Trump https://t¡­","Pennsylvania - USA"
2005,"RT @HillaryClinton: Hate isn't an American value. Division isn't something to be glorified. We can¡¯t let Trump be our next president. https¡­","unknown"
2006,"RT @Norsu2: Trump: 'Riots ' 'problems like you've never seen' and 'bad things' if I'm not GOP nominee https://t.co/2jiCmp5xaP #NeverTrump #¡­","Native Floridian"
2007,"RT @Johnatsrs1949: @GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election htt¡­","USA"
2008,"RT @SOMEXlCAN: .@BernieSanders on Donald Trump: American people will not accept insults to Mexicans Muslims or women. https://t.co/EP9YF¡­","Toronto - Ontario"
2009,"RT @realDonaldTrump: .@WSJ Editorial says Clinton primary vote total is 8 646 551.Trump's is 7 533 692 -a knock. But she had only 3 oppone¡­","Villavicencio(Meta)"
2010,"RT @HarveyAckerman: #AmericanSamoa #Utah #AZ #Idaho We LOSE our right to CHOOSE if you VOTE Kasich. Please VOTE TRUMP Stand Tall with We T¡­","Louisiana"
2011,"RT @ScottAdamsSays: Trump doesn't need to improve his favorability to win the general. He only needs to decrease Clinton's favorability. Do¡­","United States"
2012,"RT @ScottAdamsSays: Trump doesn't need to improve his favorability to win the general. He only needs to decrease Clinton's favorability. Do¡­","Dispel This Notion"
2013,"RT @JudgeMoroz: Carolyn we know Trump has https://t.co/Vh8ags4ibZ &amp; we know Ted is a Canadian-born sleazy Harvard lawyer &amp; liar. https:/¡­","South Jersey (for now anyway!)"
2014,"Of course worlds leaders r going to tremble &amp; disavow @realDonaldTrump. Y? B/c TRUMP isn't going to let them take adv/screw USA. Nomobama","virginia"
2015,"@michaelberrysho One Trump guy does something bad and we are all guilty. Think about the nature of what your saying. I am not violent. TRUMP","Texas - USA"
2016,"RT @TRUMP_PREZ: USAF Generals endorse #TRUMP because he will make America great again. NOT LIAR TED CRUZ https://t.co/1i9Xi5ZXc3 https://¡­","Texas - USA"
2017,"RT @HillaryClinton: Trump is fanning the flames of chaos and violence. That's not leadership¡ªit¡¯s dangerous. https://t.co/wGsfs9ZS8R https:¡­","Louisville - KY "
2018,"When I give a detailed philosophical reason why Trump sucks &amp; then his supports say So you're voting for Hillary? https://t.co/yaZuDpKiTX","Lake County - OH"
2019,"RT @FoxNews: .@oreillyfactor: Many in the media believe that journalists are not acting responsibly unless they...are labeling Trump a big¡­","Louisiana"
2020,"RT @AlysiaStern: Have you seen Trump's tax plan? Half the people that hate him will benefit from him. #BlackLivesMatter https://t.co/y4Qd¡­","Fairfield - Calif."
2021,"@megynkelly @Reuters oh boo hoo crazy feminists. Pull the tampons out of your asses and get over it. #trump #winning get some midol for that","Illinois - USA"
2022,"@CBSEveningNews Get incompetent politicians OUT OF GOVERNMENT using TRUMP mentality. RUN GOVERNMENT AS A BUSINESS; HOLD PEOPLE ACCOUNTABLE.","USA"
2023,"RT @HarveyAckerman: Throw Donald Trump to the wolves and he comes back as The Leader of The Pack. #Republican #GOP #Trump2016 #RealDonal¡­","Louisiana"
2024,"RT @A1speaker: Trump IS the right candidate 4 POTUS 2016. Don¡¯t leave it to chance or the GOPe. YOU MUST Get Up &amp; Go VOTE 4 Trump! https://¡­","East Coast"
2025,"RT @immigrant4trump: African Americans for Trump 2016 ??https://t.co/UjMTAK5lEL #Trump2016 #BlacksForTrump @TaraSetmayer @ErinBurnett https:¡­","Nashville Tn."
2026,"RT @PabloCRUZin16: Trump is constantly lying https://t.co/vjgcDDDykP #TrumpLies #UTcaucus #NDcaucus #AZprimary #WIprimary #NYprimary #Never¡­","Texas"
2027,"RT @E__Strobel: How does any veteran support #Trump after he said he¡¯d order our troops to commit war crimes then expected they¡¯d obey w/o¡­","Nashville - TN"
2028,"RT @JimToomey1: Trump As Big A Risk To Global Stability As Terrorism Report Says https://t.co/aVY9AUxBtN via @theworldpost #DumpTrump #sto¡­","Pretoria"
2029,"RT @TrumpandHitler: Warning opponents of Trump! The Lion Guard militia uses Nazi &amp; Fascist imagery. Be careful! https://t.co/uCxFn2qPpY htt¡­"," St.Cloud / R.I.P Daddy"
2030,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","Ames - Iowa"
2031,"RT @HillaryClinton: Hate isn't an American value. Division isn't something to be glorified. We can¡¯t let Trump be our next president. https¡­","Jersey City - NJ"
2032,"RT @mlcalderone: Politico joins growing ranks of outlets barred from Trump events after critical coverage: https://t.co/bJ4QpaJs7g https://¡­","Tullahoma - TN"
2033,"RT @CronkiteSays: BREAKING NEWS Hillary says Donald Trump is a danger to the world order he can't go around always putting America first it¡­","United States"
2034,"RT @JohnStossel: I can skate here ONLY b/c @realdonaldtrump fixed this rink after NYC gov¡¯t spent $13M but FAILED! Good for Trump! https:/¡­","Ohio "
2035,"RT @Don_Vito_08: TRUMP FOR PRESIDENT #Alwaytrump ?Utah ?Arizona #TrumpTrain #Trump2016 @realDonaldTrump #NeverClinton https://t.co/RwDN¡­","myrtle beach sc"
2036,"RT @Salon: Trump once sent his goons to intimidate The Rolling Stones. Then the roadies showed up w/ tire irons &amp; hockey sticks https://t.c¡­","Ottawa"
2037,"RT @ScottAdamsSays: Trump doesn't need to improve his favorability to win the general. He only needs to decrease Clinton's favorability. Do¡­","somewhere in texas"
2038,"RT @HillaryClinton: Hate isn't an American value. Division isn't something to be glorified. We can¡¯t let Trump be our next president. https¡­","San Francisco"
2039,"RT @JackyVasquezz: Why would Trump wanna kick Latinos out when we're the ones who cook clean and construct this country.. How would that ¡­","honeymoon ¨¢ve."
2040,"RT @megynkelly: Lt. Col. Michael Waltz: Trump¡¯s ¡°foreign policy isn't moored in principle. He¡¯s saying what the voters want to hear. #Kell¡­","Augusta - GA"
2041,"RT @Johnatsrs1949: @GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election htt¡­","Oklahoma "
2042,"RT @brianmcarey: Kasich is attacking Trump. I understand why because that strategy worked so well for everybody else who's tried it. https:¡­","The Great State of Texas"
2043,"When I give a detailed philosophical reason why Trump sucks &amp; then his supports say So you're voting for Hillary? https://t.co/6VSRHI1QlM","Lake County - OH"
2044,"RT @RealJamesWoods: Trump has said things about women that are beyond inappropriate. Sanders cherishes rape fantasies. Only @SenTedCruz see¡­","Twilight Zone"
2045,"RT @SOMEXlCAN: .@BernieSanders on Donald Trump: American people will not accept insults to Mexicans Muslims or women. https://t.co/EP9YF¡­","American Canyon - California"
2046,"RT @TheRightScoop: WATCH: Anti-Trump Jorge Ramos debates pro-Trump O¡¯Reilly on who¡¯s more biased about Trump! https://t.co/c6g5104eq5 https¡­","Suffolk - Lake Ronkonkoma - NY"
2047,"RT @TheresaMechele: Talk Radio Host Michael Savage Endorses Donald J Trump for President #AZ #UT #NE #CA #NY #IN #WV #Trump2016 https://t.¡­","Louisiana"
2048,"RT @iowacruzgirl: Hillary will slaughter Trump if he is the nominee using his own hate speech against him PLEASE VOTE TED CRUZ 2 WIN! http¡­","Ga"
2049,"RT @ST7757: @joybellesshadow @AnnDuval1 @SpecialKMB1969 What Dems/RInos/MSM want 4 America. Only Trump will stop this. Kasich https://t.co/¡­","Yuma - Az"
2050,"RT @FoxNews: .@oreillyfactor: Many in the media believe that journalists are not acting responsibly unless they...are labeling Trump a big¡­","New Orleans - LA"
2051,"RT @PattonDivision: We have had enough with the all out assault on #Trump! #VoteTrump #Pennsylvania #Arizona #Utah #VirginIslands https://¡­","New York - USA"
2052,"RT @InGodIDoTrust: They never intended to allow us to choose. Now as Trump has risen as the cream of the crop they are panicked https:/¡­","texas"
2053,"RT @TRUMP_PREZ: #TRUMP SUPPORTERS BEWARE Thete is a new anti-Trump plot called 'Democracy SPRING' funded by Soros liberals &amp; establishmen¡­","Dela-where?"
2054,"RT @nybodybutTrump: The day after Trump said he listens to himself on Foreign Policy b/c he has a very good brain his camp does this: ht¡­","Manahawkin - N.J."
2055,"RT @politicoroger: Colbert: If every anti-Trump voter united behind Cruz the GOP could go from a candidate it didn't like to a candidate ¡­","Kansas"
2056,"RT @BarbMuenchen: @myGianLuca @RonBasler1 @michaelbickle @Genie115 @RosemryS @SlimTim925 #ArizonaPrimary RT! Mr. Trump thank you!?? https:¡­","United States"
2057,"RT @Eruptor75: @mitchellvii the neocons want Hilary to win the survival of their philosophy depends on it. If Trump wins they will enter D¡­","Hollywood"
2058,"RT @ThePatriot143: RT: How Do Feel About John Kasich Taking $202 700 from George Soros To Keep Delegates Away From Trump? https://t.co/bZ4b¡­","Hickory - NC"
2059,"RT @HillaryClinton: Hate isn't an American value. Division isn't something to be glorified. We can¡¯t let Trump be our next president. https¡­","USA"
2060,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","WestCoast "
2061,"RT @LindaSuhler: Senator Jeff Sessions endorses Donald Trump. Lyin' Ted Cruz is being promoted by Lindsey Graham. Mind blowing huh? ?? VOT¡­","Dallas - Texas"
2062,"Z Cypher !? https://t.co/2TyanGnYOG Is Donald Trump the Zombie Faktory leader? ~ What if I said Zombies will be on Broadway by 2020?#askjack","¦É ¦Á§Þ ¦Ø§ß?§ñ? ¦É ¦Á§Þ in ZombieLand"
2063,"RT @Maryland4Trump: TRUMP #1 in latest (March) state polls! AZ: 37% +14 lead CA: 38% +16 lead NY: 45% +27 lead #Trump2016 #MAGA #tcot ht¡­","road to success"
2064,"RT @esglaude: Clinton's response seems more concerned about the fact that protesters fought back than with the racism and nativism of Trump¡­","Colorado"
2065,"RT @veganvecoh: 69 Yr-old Trump Supporter Judy Beaty¡¯s house was vandalized &amp; she received Death Threats from Bernie Supporters/BLM https:/¡­","Warrenton - VA"
2066,"RT @jbendery: Trump has done more than a dozen TV interviews without a single question about his top aide assaulting a reporter https://t.c¡­","Detroit area"
2067,"@oreillyfactor 16yrs of FAIR &amp; BALANCED flushed down the drain BECAUSE OF YOUR FEAR OF TRUMP. Why?? #disappointed https://t.co/qlISyEgJAx","Michigan - USA"
2068,"RT @CobraTheCure: if you're going to quote Trump on the muslim ban at least include the word temporary don't leave it out on purpose #greta","Phoenix - AZ"
2069,"RT @ShaunKing: Black folk denied entry into Donald Trump event. White man admits he's a protestor told he can come in. https://t.co/vE0MGy¡­","43081 // 43204"
2070,"@oreillyfactor Not going 2 take up 4 Trump or his voters as 2 racism&amp;thank U 4 saying now Ull cover him fairly&amp;us.WE DON'T CAREhow percevd","Georgia - USA"
2071,"RT @laura4fairtax: 'He's a Leader': Rep. Hunter Endorses Trump Says Others in Congress Will Too #HuckabeeforVP #MAGA : https://t.co/Be3ZS¡­","Tennessee"
2072,"@allahpundit grahmnesty is just using Cruz to venge Trump (breakin his cell phone?) as in the same breath he said Kasich is better candidate","USA"
2073,"RT @chrislhayes: My point is that the people that managed to secure W the presidency could probably find some way to not nominate Trump if ¡­","Naples - FL"
2074,"RT @TRUMP_PREZ: Contrary to media narrative #LATINOS SUPPORT DONALD #TRUMP for his stance on immigration &amp; #economy. VOTE TRUMP. https:/¡­","Los Angeles - California"
2075,"RT @LibertyBritt: Riots &amp; protests -apparently some talking heads on Trump's silent payroll don't know the difference. You people are em¡­","United States"
2076,"@mitchellvii Today Rush claimed that Trump does not have policies and makes up it as he goes along. Either Rush is clueless or blatant liar.","Near Charlotte - North Carolina"
2077,"RT @AlysiaStern: Have you seen Trump's tax plan? Half the people that hate him will benefit from him. #BlackLivesMatter https://t.co/y4Qd¡­","Philadelphia -PA"
2078,"@GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election https://t.co/3czNLUXiJh","Missouri - USA"
2079,"RT @Women4Trump: Man who tried to assassinate Trump Tommy DiMassimo Made Films Feature Torture Porn of Black People https://t.co/NHWImD8B¡­","Missouri"
2080,"RT @dovorah001: The strongest most beloved among us support #Trump. They know sincerity when they see it???? #Utah #UtahForTrump #MAGA https:¡­","San Diego"
2081,"@oreillyfactor IMMIGRATION WOULDN'T EVEN BE IN THE CONVERSATION IF THE WISE !CLAIRVOYANT! MR. TRUMP DIDN'T HAVE THE GUTS AND FOREKNOWLEDGE!","NYC"
2082,"RT @TheresaMechele: Florida Gov. Rick Scott Endorsed Donald J. Trump. Called on Republicans to Come together; coalesce behind Trump. htt¡­","Los Angeles - California"
2083,"Bill O'Reilly is a straight up liar &amp; Pro at spinning his lies to anyone who challenges him. Like Trump he believes he is smarter then all.","California - USA"
2084,"RT @SheriffClarke: https://t.co/LXDIrZtj3r @JohnKasich is anti gun and anti cop and people say Trump is not conservative? Seriously? https:¡­","Massena - NY"
2085,"RT @LeahR77: The Political Class With An Approval Rating Of 9% Are Telling Us What POTUS Candidate WE CAN HAVE ?? #Trump https://t.co/f4XWa2¡­","texas"
2086,"RT @JudgeMoroz: Carolyn we know Trump has https://t.co/Vh8ags4ibZ &amp; we know Ted is a Canadian-born sleazy Harvard lawyer &amp; liar. https:/¡­","East Coast"
2087,"RT @steph93065: .@Greta Trump is doing just fine without advice from @Karlrove; the guy who presided over two devastating loses. THANKS a¡­","Long Beach California"
2088,"RT @TRUMP_PREZ: LIAR TED CRUZ is a puppet controlled by banks and big oil. We are tired of dirty politicians. THINK. VOTE. TRUMP https:/¡­","Reading - Pa 19608"
2089,"RT @thehill: WATCH: Lightning strikes Trump Tower in Chicago as Trump declared primary winner https://t.co/E73f1azRlt https://t.co/akv3kIQL¡­","Afghanistan"
2090,"RT @Don_Vito_08: TRUMP FOR PRESIDENT #Alwaytrump ?Utah ?Arizona #TrumpTrain #Trump2016 @realDonaldTrump #NeverClinton https://t.co/60qH¡­","Gulfport - MS 39507"
2091,"RT @CrusaderforCruz: Well Well Well! Trump Jr reveals interesting things about Big Daddy! #CruzCrew #SelloutTrump #DemocraticTrump https:¡­","Alabama"
2092,"RT @amrightnow: Trump Avon Products moving to the U.K. shedding 2 500 jobs https://t.co/vhjRkk5YGN #realdonaldtrump #trump2016 https://t.co¡­","phoenix"
2093,"RT @PattonDivision: We have had enough with the all out assault on #Trump! #VoteTrump #Pennsylvania #Arizona #Utah #VirginIslands https://¡­","Las Vegas"
2094,"RT @RussOnPolitics: Sen. Harry Reid to Republicans: Get some self-respect and denounce Donald Trump...or become a mini-Christie . https://¡­","#NJ "
2095,"RT @HillaryClinton: Hate isn't an American value. Division isn't something to be glorified. We can¡¯t let Trump be our next president. https¡­","GDL -NorCal -Music -Movie Lover"
2096,"RT @ABPolitical: I'm Canadian &amp; there's a lot more on the line than most see! Trump is democracy's last stand for the world! https://t.co/¡­","Texas - USA"
2097,"RT @HeerJeet: National Reviews anti-Trump plan: 1. Lecture poor on their immorality ( Get a job! ) 2. Shake hands with a few tradesmen 3.??¡­","New York - New York"
2098,"RT @JohnRocca2: @FoxBusiness @realDonaldTrump @Varneyco AMERICAN PEOPLE VOTE TRUMP PRESIDENT MAKE AMERICA GREAT AGAIN VOTE TRUMP https://t¡­","Texas - USA"
2099,"RT @Mama_Jones2013: It's the delegates stupid. Time to heal the divisions and focus on defeating Trump. #ImWithHer #StillSanders https://t¡­","Saratoga - NY"
2100,"RT @UTHornsRawk: Donald Trump we love you ???? Thank you???? keep on winning???????? #Arizona #ArizonaPrimary #alwaystrump #Trump2016 https¡­","Los Angeles - California"
2101,"RT @haaretzcom: Republican Jews have anti-Semitic hate mail to prove they're not silent on Trump 1.709500http://htz.li/515 @karol https://t¡­","New York - USA"
2102,"RT @CALA_1111: When somebody challenges you fight back. Be brutal be tough - Donald Trump #TeamTrump #TrumpTrain #SECPrimary https://t.co¡­","Oregon - USA"
2103,"RT @HillaryClinton: Hate isn't an American value. Division isn't something to be glorified. We can¡¯t let Trump be our next president. https¡­","boring modesto "
2104,"RT @ThePatriot143: After Today's Secret Meeting Erick Erickson's Anti-Trump Group Calls for Brokered Convention https://t.co/pUzTZNiNAj htt¡­","Audtralia"
2105,"RT @HuffingtonPost: Trump poses as big a risk to global economic stability as terrorism report concludes https://t.co/ELxVkMNFYd https://t¡­","USA"
2106,"RT @iowacruzgirl: Hillary will slaughter Trump if he is the nominee using his own hate speech against him PLEASE VOTE TED CRUZ 2 WIN! http¡­","Missouri"
2107,"RT @ScottAdamsSays: Trump doesn't need to improve his favorability to win the general. He only needs to decrease Clinton's favorability. Do¡­","New Jersey - USA"
2108,"RT @FL4TRUMPDOTCOM: Super PACs &amp; special interests...We see your puppet strings. TRUMP can NOT be bought! @realDonaldTrump #FL4????? https://¡­","Louisiana"
2109,"RT @veganvecoh: Backstage before the Cleveland Trump Rally - Pastor Darrell Scott &amp; 4 other great Trump supporters. #TrumpTrain???????? https:/¡­","Pennsylvania - USA"
2110,"Kerry after 2 years declares ISIS commits genocide Here it comes things are being set up Hillary=Jail Trump out &amp; Obama declares Marshal Law","God is my inspiration "
2111,"RT @acb4values: @EzraTaft1 @MattWalshBlog @TemiaBrinson Did you hear that Chris Christie backed Trump? Did you hear McCain called him a wac¡­","Close to the Gulf "
2112,"RT @mlcalderone: Trump isn¡¯t asked in over dozen TV interviews 2.5+ hours of airtime about police report against campaign manager: https:¡­","Ga"
2113,"RT @TheresaMechele: Pastor Mark Burns of South Carolina Endorses Donald J. Trump. Mr. Trump has defended Christians and Christmas. https:¡­","Connecticut - USA"
2114,"RT @TRUMP_PREZ: #TRUMP SUPPORTERS BEWARE Thete is a new anti-Trump plot called 'Democracy SPRING' funded by Soros liberals &amp; establishmen¡­","Florida"
2115,"RT @GoDonaldTrump: @FoxBusiness @FoxNews @realDonaldTrump @Varneyco THANKYOU ARIZONA!!!FROM TEXAS!! TRUMP LANDSLIDE!!! PRESIDENT DONALD J T¡­","Tipp City - OH"
2116,"The aging Fox-News Megyn Kelly in all white (OverHeating) and her Hi-Temp towards Trump suggest that her hormones have turned to Horor-Mones","Tifton - Ga"
2117,"RT @Johnatsrs1949: Pls RT. Trump supporters please call #STOP #RNC @reince and tell him we vote Trump Only. 202 863 8500 press 9 then 7 htt¡­","United States"
2118,"RT @O_IrishT: ?????????Trump THE Only Common Sense Candidate! .#TrumpTrain #Trump2016 #MAGA ???? .@Mferris67 .#GoodJobsMatter https://t.co/T¡­","Everett - WA"
2119,"RT @mlcalderone: Trump isn¡¯t asked in over dozen TV interviews 2.5+ hours of airtime about police report against campaign manager: https:¡­","Washington to Georgia "
2120,"RT @TeaPainUSA: POLL: One half of women have a unfavorable view of Donald Trump. Apparently the other half have an unfavorable view of them¡­","Seattle - USA"
2121,"RT @repdonnaedwards: .@HouseGOP following Trump's lead on immigration. I'm voting NO on their anti-immigrant amicus brief in opposition to ¡­","The Blue Planet"
2122,"Trump IS the right candidate 4 POTUS 2016. Don¡¯t leave it to chance or the GOPe. YOU MUST Get Up &amp; Go VOTE 4 Trump! https://t.co/4zm0m6Vhm3","California - USA"
2123,"RT @Napoleonlegal: Mr. Trump's claim to fame is that he can and will surround himself with the best and the brightest. He is not threatene¡­","Northern Virginia"
2124,"RT @FL4TRUMPDOTCOM: America doesn't need LUCK if TRUMP has our back! @realDonaldTrump @DanScavino @MIAMIforTRUMP @myGianLuca #FL4???? https:/¡­","Louisiana"
2125,"RT @mcspocky: Carson: I Didn't Really Want To Endorse Trump But He Offered Me Position https://t.co/M9gBfUoJPf #DumpTrump https://t.co/x3z¡­","Pretoria"
2126,"RT @saneplanet: Thanks for the follow @Billright50 We love Trump #LyinTed flops on immigration https://t.co/AUlQNRJq5X ¡­ https://t.co/pei¡­","Colorado - USA"
2127,"RT @Tom_Francois: The left is astonished at Trump's speech! They's been in Political Correctness la la land so long they forgot what FREED¡­","Central California"
2128,"RT @debdew2: @loudobbsnews @realDonaldTrump @DiamondandSilk obama= shame &amp; embarrassment 2 USA TRUMP ONLY COMMON SENSE CANDIDATE https://t¡­","Miami - FL"
2129,"RT @PoppinsOTR: TRUMP tell Karl Rove to take his North American Union &amp; NWO and shove 'em! WE DON'T WANT YOU ROVE! https://t.co/d0Xwfyk6j0","Florida - USA"
2130,"RT @BanCollectivism: Al-Waleed bought Trump's repossessed yacht has a business relationship with Trump; invested in Trump properties. http¡­","Denver by way of Murderapolis"
2131,"RT @WesleyRickard: Andy Dean of America Now Radio Endorses Donald J Trump for President of the United States #AZ #UT #NE #IN #PA #NY https:¡­","Los Angeles - California"
2132,"RT @mitchellvii: There won't be brokered convention. Trump will win this straight up. Every Trump win Cruz becomes more impossible depre¡­","Hamilton - New Jersey"
2133,"@AC360 @andersoncooper Trump won't lose a winner take all state and only needs 30% in proportional states to get too 1244 delegates so stop","Joplin - MO"
2134,"@DMiddletonCbus @brianknewhouse @rorycooper @JonahNRO @vplus @DanaBashCNN So Trump is a successful businessman. Right? See the truth of it.","Paradise is my home."
2135,"RT @LindaSuhler: You clowns melting down that Trump will 'disturb' nat'l/world 'order?' WTH you talking about? You F'd it up &amp; it will take¡­","Muskegon - MI"
2136,"RT @SupportDonald: @BilldeBlasio What has #Trump said that makes him racist? Wanting to protect this Country makes him racist? Your a fucki¡­","#AllCatPack"
2137,"RT @Johnatsrs1949: @GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election htt¡­","Washington state USA"
2138,"RT @joanwalsh: Donald Trump¡¯s authoritarian shtick: Why we should be paying more attention to his ¡°law and order¡± extremism https://t.co/0N¡­","New York - NY"
2139,"RT @keethers: You want to hold someone accountable for Trump? Start here: Phil Griffin Roger Ailes Rupert Murdoch Jeff Zucker Steve Burk¡­","Albuquerque via Minneapolis "
2140,"RT @veganvecoh: 69 Yr-old Trump Supporter Judy Beaty¡¯s house was vandalized &amp; she received Death Threats from Bernie Supporters/BLM https:/¡­","north central ky"
2141,"RT @A1speaker: Trump IS the right candidate 4 POTUS 2016. Don¡¯t leave it to chance or the GOPe. YOU MUST Get Up &amp; Go VOTE 4 Trump! https://¡­","San Marino - CA"
2142,"RT @veganvecoh: Backstage before the Cleveland Trump Rally - Pastor Darrell Scott &amp; 4 other great Trump supporters. #TrumpTrain???????? https:/¡­","New England"
2143,"RT @TeachMe2D0ugie: If Donald Trump wins the presidency with no background in politics I shouldn't have to graduate college to get a good j¡­","18 | she/her | ??"
2144,"RT @andrewbostom: Poli Sci Prof Norpoth: Odds Of President Trump vs. Clinton Updated via Lou Dobbs to 87% . Called Last 5 elections https:/¡­","New York - USA"
2145,"RT @HillaryClinton: Hate isn't an American value. Division isn't something to be glorified. We can¡¯t let Trump be our next president. https¡­","Newburgh - IN"
2146,"RT @TeaPainUSA: POLL: One half of women have a unfavorable view of Donald Trump. Apparently the other half have an unfavorable view of them¡­","Bloomfield Hills - MI"
2147,"RT @atestafyr: VIDEO: Chicago #Trump Protesters Exposed Admitting Violence ws Pre-Planned - It's Not Gonna B Peaceful @gqforbes https:/¡­","New Jersey - USA"
2148,"RT @M_Foresta: I will be at Trump Tower on Saturday for this event: https://t.co/LDfvG3uRqM Join me if you can to block these idiots. #Al¡­","Boca Raton - FL"
2149,"RT @activist360: #CHICAGO: @hardball_chris conducted the most pathetic obsequious interview of Trump... as bad as anything Chuck Todd has ¡­","Los Angeles "
2150,"RT @ProfessorRobo: ¡°Trump is th life of the party and boredom never elected anybody¡± ¡­ #voteTrump #Inauguration2017 @oreillyfactor @megynke¡­","Connecticut - USA"
2151,"RT @ToddHagopian: Love when #Trump fans try to say they're conservative then end up putting us down! Wake up America! #NeverTrump https¡­","Wish I was in Alabama"
2152,"RT @LesgartCPA: Exactly right. If it's not @realDonaldTrump this time the country is lost forever overrun by open borders. #Trump https:¡­","ANYWHERE"
2153,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","Allen Park"
2154,"RT @billyeichner: Enjoy Hamilton at the White House while u can cause if Trump wins you'll have Paula Deen on the White House lawn strummin¡­","west lala"
2155,"@lnichols8 #AlwaysTrump ms. Megyn didn't like it Trump was liked by ppl she thought she could slam him &amp; ppl would high five her. Mad hatter","Southern Born - Southern Bred"
2156,"RT @AnnCoulter: Stephen Miller at Trump rally: This is your once in a lifetime chance to return control to the patriotic loyal citizens of¡­","North Carolina - USA"
2157,"RT @AG_Conservative: So @ericbolling bans people from his show if they criticize Trump. Why does he have a show again? https://t.co/rkA1Fs¡­","US"
2158,"@oreillyfactor Sorry Bill you r right u r covering him but 6x more than other candidates and that doesn't count the pro trump guest u have","Glen Burnie - Maryland"
2159,"@GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election https://t.co/EZLBq9mXSL","Missouri - USA"
